date,from_currency,to_currency,rate,source,currency_pair
2016-06-21,EUR,KES,113.834,alpha_vantage,EUR/KES
2016-06-22,EUR,KES,114.594,alpha_vantage,EUR/KES
2016-06-23,EUR,KES,115.434,alpha_vantage,EUR/KES
2016-06-24,EUR,KES,112.477,alpha_vantage,EUR/KES
2016-06-27,EUR,KES,111.489,alpha_vantage,EUR/KES
2016-06-28,EUR,KES,112.065,alpha_vantage,EUR/KES
2016-06-29,EUR,KES,112.451,alpha_vantage,EUR/KES
2016-06-30,EUR,KES,112.2,alpha_vantage,EUR/KES
2016-07-01,EUR,KES,112.553,alpha_vantage,EUR/KES
2016-07-04,EUR,KES,112.729,alpha_vantage,EUR/KES
2016-07-05,EUR,KES,111.832,alpha_vantage,EUR/KES
2016-07-06,EUR,KES,112.175,alpha_vantage,EUR/KES
2016-07-07,EUR,KES,111.939,alpha_vantage,EUR/KES
2016-07-08,EUR,KES,111.806,alpha_vantage,EUR/KES
2016-07-11,EUR,KES,112.015,alpha_vantage,EUR/KES
2016-07-12,EUR,KES,112.031,alpha_vantage,EUR/KES
2016-07-13,EUR,KES,112.528,alpha_vantage,EUR/KES
2016-07-14,EUR,KES,112.705,alpha_vantage,EUR/KES
2016-07-15,EUR,KES,112.004,alpha_vantage,EUR/KES
2016-07-18,EUR,KES,112.403,alpha_vantage,EUR/KES
2016-07-19,EUR,KES,111.871,alpha_vantage,EUR/KES
2016-07-20,EUR,KES,111.859,alpha_vantage,EUR/KES
2016-07-21,EUR,KES,112.025,alpha_vantage,EUR/KES
2016-07-22,EUR,KES,111.492,alpha_vantage,EUR/KES
2016-07-25,EUR,KES,111.402,alpha_vantage,EUR/KES
2016-07-26,EUR,KES,111.26,alpha_vantage,EUR/KES
2016-07-27,EUR,KES,112.126,alpha_vantage,EUR/KES
2016-07-28,EUR,KES,112.329,alpha_vantage,EUR/KES
2016-07-29,EUR,KES,113.275,alpha_vantage,EUR/KES
2016-08-01,EUR,KES,113.195,alpha_vantage,EUR/KES
2016-08-02,EUR,KES,113.811,alpha_vantage,EUR/KES
2016-08-03,EUR,KES,113.092,alpha_vantage,EUR/KES
2016-08-04,EUR,KES,112.803,alpha_vantage,EUR/KES
2016-08-05,EUR,KES,112.379,alpha_vantage,EUR/KES
2016-08-08,EUR,KES,112.474,alpha_vantage,EUR/KES
2016-08-09,EUR,KES,112.824,alpha_vantage,EUR/KES
2016-08-10,EUR,KES,113.496,alpha_vantage,EUR/KES
2016-08-11,EUR,KES,113.03,alpha_vantage,EUR/KES
2016-08-12,EUR,KES,113.241,alpha_vantage,EUR/KES
2016-08-15,EUR,KES,113.485,alpha_vantage,EUR/KES
2016-08-16,EUR,KES,114.477,alpha_vantage,EUR/KES
2016-08-17,EUR,KES,114.571,alpha_vantage,EUR/KES
2016-08-18,EUR,KES,115.043,alpha_vantage,EUR/KES
2016-08-19,EUR,KES,114.853,alpha_vantage,EUR/KES
2016-08-22,EUR,KES,114.749,alpha_vantage,EUR/KES
2016-08-23,EUR,KES,114.55,alpha_vantage,EUR/KES
2016-08-24,EUR,KES,114.212,alpha_vantage,EUR/KES
2016-08-25,EUR,KES,114.47,alpha_vantage,EUR/KES
2016-08-26,EUR,KES,113.513,alpha_vantage,EUR/KES
2016-08-29,EUR,KES,113.377,alpha_vantage,EUR/KES
2016-08-30,EUR,KES,112.929,alpha_vantage,EUR/KES
2016-08-31,EUR,KES,113.081,alpha_vantage,EUR/KES
2016-09-01,EUR,KES,113.412,alpha_vantage,EUR/KES
2016-09-02,EUR,KES,112.932,alpha_vantage,EUR/KES
2016-09-05,EUR,KES,113.026,alpha_vantage,EUR/KES
2016-09-06,EUR,KES,113.935,alpha_vantage,EUR/KES
2016-09-07,EUR,KES,113.877,alpha_vantage,EUR/KES
2016-09-08,EUR,KES,114.146,alpha_vantage,EUR/KES
2016-09-09,EUR,KES,113.783,alpha_vantage,EUR/KES
2016-09-12,EUR,KES,113.808,alpha_vantage,EUR/KES
2016-09-13,EUR,KES,113.459,alpha_vantage,EUR/KES
2016-09-14,EUR,KES,113.866,alpha_vantage,EUR/KES
2016-09-15,EUR,KES,113.936,alpha_vantage,EUR/KES
2016-09-16,EUR,KES,113.019,alpha_vantage,EUR/KES
2016-09-19,EUR,KES,113.222,alpha_vantage,EUR/KES
2016-09-20,EUR,KES,112.966,alpha_vantage,EUR/KES
2016-09-21,EUR,KES,113.352,alpha_vantage,EUR/KES
2016-09-22,EUR,KES,113.415,alpha_vantage,EUR/KES
2016-09-23,EUR,KES,113.681,alpha_vantage,EUR/KES
2016-09-26,EUR,KES,114.032,alpha_vantage,EUR/KES
2016-09-27,EUR,KES,113.611,alpha_vantage,EUR/KES
2016-09-28,EUR,KES,113.618,alpha_vantage,EUR/KES
2016-09-29,EUR,KES,113.68,alpha_vantage,EUR/KES
2016-09-30,EUR,KES,113.755,alpha_vantage,EUR/KES
2016-10-03,EUR,KES,113.51,alpha_vantage,EUR/KES
2016-10-04,EUR,KES,113.497,alpha_vantage,EUR/KES
2016-10-05,EUR,KES,113.47,alpha_vantage,EUR/KES
2016-10-06,EUR,KES,112.832,alpha_vantage,EUR/KES
2016-10-07,EUR,KES,113.474,alpha_vantage,EUR/KES
2016-10-10,EUR,KES,112.826,alpha_vantage,EUR/KES
2016-10-11,EUR,KES,111.962,alpha_vantage,EUR/KES
2016-10-12,EUR,KES,111.494,alpha_vantage,EUR/KES
2016-10-13,EUR,KES,112,alpha_vantage,EUR/KES
2016-10-14,EUR,KES,111.213,alpha_vantage,EUR/KES
2016-10-17,EUR,KES,111.551,alpha_vantage,EUR/KES
2016-10-18,EUR,KES,111.183,alpha_vantage,EUR/KES
2016-10-19,EUR,KES,111.262,alpha_vantage,EUR/KES
2016-10-20,EUR,KES,110.813,alpha_vantage,EUR/KES
2016-10-21,EUR,KES,110.256,alpha_vantage,EUR/KES
2016-10-24,EUR,KES,110.281,alpha_vantage,EUR/KES
2016-10-25,EUR,KES,110.5,alpha_vantage,EUR/KES
2016-10-26,EUR,KES,110.549,alpha_vantage,EUR/KES
2016-10-27,EUR,KES,110.48,alpha_vantage,EUR/KES
2016-10-28,EUR,KES,111.42,alpha_vantage,EUR/KES
2016-10-31,EUR,KES,111.351,alpha_vantage,EUR/KES
2016-11-01,EUR,KES,112.244,alpha_vantage,EUR/KES
2016-11-02,EUR,KES,112.694,alpha_vantage,EUR/KES
2016-11-03,EUR,KES,112.819,alpha_vantage,EUR/KES
2016-11-04,EUR,KES,113.363,alpha_vantage,EUR/KES
2016-11-07,EUR,KES,112.188,alpha_vantage,EUR/KES
2016-11-08,EUR,KES,111.998,alpha_vantage,EUR/KES
2016-11-09,EUR,KES,110.968,alpha_vantage,EUR/KES
2016-11-10,EUR,KES,110.7,alpha_vantage,EUR/KES
2016-11-11,EUR,KES,110.432,alpha_vantage,EUR/KES
2016-11-14,EUR,KES,109.293,alpha_vantage,EUR/KES
2016-11-15,EUR,KES,109.137,alpha_vantage,EUR/KES
2016-11-16,EUR,KES,108.856,alpha_vantage,EUR/KES
2016-11-17,EUR,KES,108.21,alpha_vantage,EUR/KES
2016-11-18,EUR,KES,107.87,alpha_vantage,EUR/KES
2016-11-21,EUR,KES,108.308,alpha_vantage,EUR/KES
2016-11-22,EUR,KES,108.166,alpha_vantage,EUR/KES
2016-11-23,EUR,KES,107.473,alpha_vantage,EUR/KES
2016-11-24,EUR,KES,107.531,alpha_vantage,EUR/KES
2016-11-25,EUR,KES,107.975,alpha_vantage,EUR/KES
2016-11-28,EUR,KES,108.104,alpha_vantage,EUR/KES
2016-11-29,EUR,KES,108.451,alpha_vantage,EUR/KES
2016-11-30,EUR,KES,107.818,alpha_vantage,EUR/KES
2016-12-01,EUR,KES,108.618,alpha_vantage,EUR/KES
2016-12-02,EUR,KES,108.658,alpha_vantage,EUR/KES
2016-12-05,EUR,KES,109.661,alpha_vantage,EUR/KES
2016-12-06,EUR,KES,109.289,alpha_vantage,EUR/KES
2016-12-07,EUR,KES,109.796,alpha_vantage,EUR/KES
2016-12-08,EUR,KES,108.16,alpha_vantage,EUR/KES
2016-12-09,EUR,KES,107.813,alpha_vantage,EUR/KES
2016-12-12,EUR,KES,108.371,alpha_vantage,EUR/KES
2016-12-13,EUR,KES,108.393,alpha_vantage,EUR/KES
2016-12-14,EUR,KES,107.506,alpha_vantage,EUR/KES
2016-12-15,EUR,KES,106.448,alpha_vantage,EUR/KES
2016-12-16,EUR,KES,106.688,alpha_vantage,EUR/KES
2016-12-19,EUR,KES,106.292,alpha_vantage,EUR/KES
2016-12-20,EUR,KES,106.164,alpha_vantage,EUR/KES
2016-12-21,EUR,KES,106.661,alpha_vantage,EUR/KES
2016-12-22,EUR,KES,106.758,alpha_vantage,EUR/KES
2016-12-23,EUR,KES,106.881,alpha_vantage,EUR/KES
2016-12-26,EUR,KES,106.97,alpha_vantage,EUR/KES
2016-12-27,EUR,KES,106.977,alpha_vantage,EUR/KES
2016-12-28,EUR,KES,106.525,alpha_vantage,EUR/KES
2016-12-29,EUR,KES,107.369,alpha_vantage,EUR/KES
2016-12-30,EUR,KES,107.665,alpha_vantage,EUR/KES
2017-01-02,EUR,KES,107.125,alpha_vantage,EUR/KES
2017-01-03,EUR,KES,106.853,alpha_vantage,EUR/KES
2017-01-04,EUR,KES,108.498,alpha_vantage,EUR/KES
2017-01-05,EUR,KES,109.951,alpha_vantage,EUR/KES
2017-01-06,EUR,KES,109.078,alpha_vantage,EUR/KES
2017-01-09,EUR,KES,109.855,alpha_vantage,EUR/KES
2017-01-10,EUR,KES,109.477,alpha_vantage,EUR/KES
2017-01-11,EUR,KES,109.834,alpha_vantage,EUR/KES
2017-01-12,EUR,KES,110.197,alpha_vantage,EUR/KES
2017-01-13,EUR,KES,110.461,alpha_vantage,EUR/KES
2017-01-16,EUR,KES,110.001,alpha_vantage,EUR/KES
2017-01-17,EUR,KES,111.276,alpha_vantage,EUR/KES
2017-01-18,EUR,KES,110.356,alpha_vantage,EUR/KES
2017-01-19,EUR,KES,110.538,alpha_vantage,EUR/KES
2017-01-20,EUR,KES,111.085,alpha_vantage,EUR/KES
2017-01-23,EUR,KES,111.775,alpha_vantage,EUR/KES
2017-01-24,EUR,KES,111.383,alpha_vantage,EUR/KES
2017-01-25,EUR,KES,111.549,alpha_vantage,EUR/KES
2017-01-26,EUR,KES,110.947,alpha_vantage,EUR/KES
2017-01-27,EUR,KES,111.145,alpha_vantage,EUR/KES
2017-01-30,EUR,KES,111.104,alpha_vantage,EUR/KES
2017-01-31,EUR,KES,111.911,alpha_vantage,EUR/KES
2017-02-01,EUR,KES,111.741,alpha_vantage,EUR/KES
2017-02-02,EUR,KES,111.704,alpha_vantage,EUR/KES
2017-02-03,EUR,KES,111.919,alpha_vantage,EUR/KES
2017-02-06,EUR,KES,111.615,alpha_vantage,EUR/KES
2017-02-07,EUR,KES,110.641,alpha_vantage,EUR/KES
2017-02-08,EUR,KES,110.651,alpha_vantage,EUR/KES
2017-02-09,EUR,KES,110.171,alpha_vantage,EUR/KES
2017-02-10,EUR,KES,110.005,alpha_vantage,EUR/KES
2017-02-13,EUR,KES,109.757,alpha_vantage,EUR/KES
2017-02-14,EUR,KES,109.569,alpha_vantage,EUR/KES
2017-02-15,EUR,KES,109.722,alpha_vantage,EUR/KES
2017-02-16,EUR,KES,110.556,alpha_vantage,EUR/KES
2017-02-17,EUR,KES,109.934,alpha_vantage,EUR/KES
2017-02-20,EUR,KES,109.778,alpha_vantage,EUR/KES
2017-02-21,EUR,KES,109.02,alpha_vantage,EUR/KES
2017-02-22,EUR,KES,109.24,alpha_vantage,EUR/KES
2017-02-23,EUR,KES,109.499,alpha_vantage,EUR/KES
2017-02-24,EUR,KES,109.221,alpha_vantage,EUR/KES
2017-02-27,EUR,KES,109.299,alpha_vantage,EUR/KES
2017-02-28,EUR,KES,108.681,alpha_vantage,EUR/KES
2017-03-01,EUR,KES,108.645,alpha_vantage,EUR/KES
2017-03-02,EUR,KES,107.99,alpha_vantage,EUR/KES
2017-03-03,EUR,KES,108.855,alpha_vantage,EUR/KES
2017-03-06,EUR,KES,108.486,alpha_vantage,EUR/KES
2017-03-07,EUR,KES,108.304,alpha_vantage,EUR/KES
2017-03-08,EUR,KES,108.137,alpha_vantage,EUR/KES
2017-03-09,EUR,KES,108.447,alpha_vantage,EUR/KES
2017-03-10,EUR,KES,109.386,alpha_vantage,EUR/KES
2017-03-13,EUR,KES,109.232,alpha_vantage,EUR/KES
2017-03-14,EUR,KES,108.825,alpha_vantage,EUR/KES
2017-03-15,EUR,KES,110.21,alpha_vantage,EUR/KES
2017-03-16,EUR,KES,110.845,alpha_vantage,EUR/KES
2017-03-17,EUR,KES,110.468,alpha_vantage,EUR/KES
2017-03-20,EUR,KES,110.704,alpha_vantage,EUR/KES
2017-03-21,EUR,KES,111.298,alpha_vantage,EUR/KES
2017-03-22,EUR,KES,110.981,alpha_vantage,EUR/KES
2017-03-23,EUR,KES,110.926,alpha_vantage,EUR/KES
2017-03-24,EUR,KES,110.991,alpha_vantage,EUR/KES
2017-03-27,EUR,KES,111.535,alpha_vantage,EUR/KES
2017-03-28,EUR,KES,111.271,alpha_vantage,EUR/KES
2017-03-29,EUR,KES,110.878,alpha_vantage,EUR/KES
2017-03-30,EUR,KES,109.901,alpha_vantage,EUR/KES
2017-03-31,EUR,KES,109.948,alpha_vantage,EUR/KES
2017-04-03,EUR,KES,110.019,alpha_vantage,EUR/KES
2017-04-04,EUR,KES,110.084,alpha_vantage,EUR/KES
2017-04-05,EUR,KES,110.037,alpha_vantage,EUR/KES
2017-04-06,EUR,KES,109.932,alpha_vantage,EUR/KES
2017-04-07,EUR,KES,109.434,alpha_vantage,EUR/KES
2017-04-10,EUR,KES,109.412,alpha_vantage,EUR/KES
2017-04-11,EUR,KES,109.643,alpha_vantage,EUR/KES
2017-04-12,EUR,KES,110.18,alpha_vantage,EUR/KES
2017-04-13,EUR,KES,109.632,alpha_vantage,EUR/KES
2017-04-14,EUR,KES,109.806,alpha_vantage,EUR/KES
2017-04-17,EUR,KES,109.944,alpha_vantage,EUR/KES
2017-04-18,EUR,KES,110.815,alpha_vantage,EUR/KES
2017-04-19,EUR,KES,110.688,alpha_vantage,EUR/KES
2017-04-20,EUR,KES,110.662,alpha_vantage,EUR/KES
2017-04-21,EUR,KES,110.787,alpha_vantage,EUR/KES
2017-04-24,EUR,KES,112.134,alpha_vantage,EUR/KES
2017-04-25,EUR,KES,112.782,alpha_vantage,EUR/KES
2017-04-26,EUR,KES,112.56,alpha_vantage,EUR/KES
2017-04-27,EUR,KES,112.192,alpha_vantage,EUR/KES
2017-04-28,EUR,KES,112.316,alpha_vantage,EUR/KES
2017-05-01,EUR,KES,112.585,alpha_vantage,EUR/KES
2017-05-02,EUR,KES,112.64,alpha_vantage,EUR/KES
2017-05-03,EUR,KES,112.097,alpha_vantage,EUR/KES
2017-05-04,EUR,KES,113.029,alpha_vantage,EUR/KES
2017-05-05,EUR,KES,113.251,alpha_vantage,EUR/KES
2017-05-08,EUR,KES,112.583,alpha_vantage,EUR/KES
2017-05-09,EUR,KES,112.163,alpha_vantage,EUR/KES
2017-05-10,EUR,KES,111.971,alpha_vantage,EUR/KES
2017-05-11,EUR,KES,111.948,alpha_vantage,EUR/KES
2017-05-12,EUR,KES,112.665,alpha_vantage,EUR/KES
2017-05-15,EUR,KES,113.145,alpha_vantage,EUR/KES
2017-05-16,EUR,KES,114.29,alpha_vantage,EUR/KES
2017-05-17,EUR,KES,115.291,alpha_vantage,EUR/KES
2017-05-18,EUR,KES,114.667,alpha_vantage,EUR/KES
2017-05-19,EUR,KES,115.633,alpha_vantage,EUR/KES
2017-05-22,EUR,KES,115.9,alpha_vantage,EUR/KES
2017-05-23,EUR,KES,115.448,alpha_vantage,EUR/KES
2017-05-24,EUR,KES,115.813,alpha_vantage,EUR/KES
2017-05-25,EUR,KES,115.717,alpha_vantage,EUR/KES
2017-05-26,EUR,KES,115.365,alpha_vantage,EUR/KES
2017-05-29,EUR,KES,114.958,alpha_vantage,EUR/KES
2017-05-30,EUR,KES,115.298,alpha_vantage,EUR/KES
2017-05-31,EUR,KES,115.95,alpha_vantage,EUR/KES
2017-06-01,EUR,KES,115.772,alpha_vantage,EUR/KES
2017-06-02,EUR,KES,116.52,alpha_vantage,EUR/KES
2017-06-05,EUR,KES,116.228,alpha_vantage,EUR/KES
2017-06-06,EUR,KES,116.427,alpha_vantage,EUR/KES
2017-06-07,EUR,KES,116.222,alpha_vantage,EUR/KES
2017-06-08,EUR,KES,115.679,alpha_vantage,EUR/KES
2017-06-09,EUR,KES,115.637,alpha_vantage,EUR/KES
2017-06-12,EUR,KES,115.648,alpha_vantage,EUR/KES
2017-06-13,EUR,KES,115.658,alpha_vantage,EUR/KES
2017-06-14,EUR,KES,115.794,alpha_vantage,EUR/KES
2017-06-15,EUR,KES,115.174,alpha_vantage,EUR/KES
2017-06-16,EUR,KES,115.71,alpha_vantage,EUR/KES
2017-06-19,EUR,KES,115.218,alpha_vantage,EUR/KES
2017-06-20,EUR,KES,115.078,alpha_vantage,EUR/KES
2017-06-21,EUR,KES,115.409,alpha_vantage,EUR/KES
2017-06-22,EUR,KES,115.401,alpha_vantage,EUR/KES
2017-06-23,EUR,KES,115.937,alpha_vantage,EUR/KES
2017-06-26,EUR,KES,115.835,alpha_vantage,EUR/KES
2017-06-27,EUR,KES,117.513,alpha_vantage,EUR/KES
2017-06-28,EUR,KES,117.861,alpha_vantage,EUR/KES
2017-06-29,EUR,KES,118.531,alpha_vantage,EUR/KES
2017-06-30,EUR,KES,118.402,alpha_vantage,EUR/KES
2017-07-03,EUR,KES,117.843,alpha_vantage,EUR/KES
2017-07-04,EUR,KES,117.613,alpha_vantage,EUR/KES
2017-07-05,EUR,KES,117.613,alpha_vantage,EUR/KES
2017-07-06,EUR,KES,118.374,alpha_vantage,EUR/KES
2017-07-07,EUR,KES,118.362,alpha_vantage,EUR/KES
2017-07-10,EUR,KES,118.105,alpha_vantage,EUR/KES
2017-07-11,EUR,KES,118.87,alpha_vantage,EUR/KES
2017-07-12,EUR,KES,118.316,alpha_vantage,EUR/KES
2017-07-13,EUR,KES,118.117,alpha_vantage,EUR/KES
2017-07-14,EUR,KES,119.148,alpha_vantage,EUR/KES
2017-07-17,EUR,KES,118.959,alpha_vantage,EUR/KES
2017-07-18,EUR,KES,119.72,alpha_vantage,EUR/KES
2017-07-19,EUR,KES,119.477,alpha_vantage,EUR/KES
2017-07-20,EUR,KES,120.734,alpha_vantage,EUR/KES
2017-07-21,EUR,KES,120.922,alpha_vantage,EUR/KES
2017-07-24,EUR,KES,120.832,alpha_vantage,EUR/KES
2017-07-25,EUR,KES,120.937,alpha_vantage,EUR/KES
2017-07-26,EUR,KES,121.691,alpha_vantage,EUR/KES
2017-07-27,EUR,KES,121.22,alpha_vantage,EUR/KES
2017-07-28,EUR,KES,122.042,alpha_vantage,EUR/KES
2017-07-31,EUR,KES,122.795,alpha_vantage,EUR/KES
2017-08-01,EUR,KES,122.538,alpha_vantage,EUR/KES
2017-08-02,EUR,KES,122.963,alpha_vantage,EUR/KES
2017-08-03,EUR,KES,123.239,alpha_vantage,EUR/KES
2017-08-04,EUR,KES,122.212,alpha_vantage,EUR/KES
2017-08-07,EUR,KES,122.332,alpha_vantage,EUR/KES
2017-08-08,EUR,KES,122.012,alpha_vantage,EUR/KES
2017-08-09,EUR,KES,122.029,alpha_vantage,EUR/KES
2017-08-10,EUR,KES,122.066,alpha_vantage,EUR/KES
2017-08-11,EUR,KES,122.654,alpha_vantage,EUR/KES
2017-08-14,EUR,KES,122.186,alpha_vantage,EUR/KES
2017-08-15,EUR,KES,121.647,alpha_vantage,EUR/KES
2017-08-16,EUR,KES,122.079,alpha_vantage,EUR/KES
2017-08-17,EUR,KES,121.498,alpha_vantage,EUR/KES
2017-08-18,EUR,KES,121.205,alpha_vantage,EUR/KES
2017-08-21,EUR,KES,121.769,alpha_vantage,EUR/KES
2017-08-22,EUR,KES,121.316,alpha_vantage,EUR/KES
2017-08-23,EUR,KES,121.799,alpha_vantage,EUR/KES
2017-08-24,EUR,KES,121.711,alpha_vantage,EUR/KES
2017-08-25,EUR,KES,122.98,alpha_vantage,EUR/KES
2017-08-28,EUR,KES,123.383,alpha_vantage,EUR/KES
2017-08-29,EUR,KES,123.485,alpha_vantage,EUR/KES
2017-08-30,EUR,KES,122.606,alpha_vantage,EUR/KES
2017-08-31,EUR,KES,122.479,alpha_vantage,EUR/KES
2017-09-01,EUR,KES,122.14,alpha_vantage,EUR/KES
2017-09-04,EUR,KES,122.633,alpha_vantage,EUR/KES
2017-09-05,EUR,KES,122.995,alpha_vantage,EUR/KES
2017-09-06,EUR,KES,123.057,alpha_vantage,EUR/KES
2017-09-07,EUR,KES,124.032,alpha_vantage,EUR/KES
2017-09-08,EUR,KES,123.712,alpha_vantage,EUR/KES
2017-09-11,EUR,KES,122.853,alpha_vantage,EUR/KES
2017-09-12,EUR,KES,122.986,alpha_vantage,EUR/KES
2017-09-13,EUR,KES,122.307,alpha_vantage,EUR/KES
2017-09-14,EUR,KES,122.565,alpha_vantage,EUR/KES
2017-09-15,EUR,KES,123.173,alpha_vantage,EUR/KES
2017-09-18,EUR,KES,122.958,alpha_vantage,EUR/KES
2017-09-19,EUR,KES,123.78,alpha_vantage,EUR/KES
2017-09-20,EUR,KES,122.875,alpha_vantage,EUR/KES
2017-09-21,EUR,KES,123.232,alpha_vantage,EUR/KES
2017-09-22,EUR,KES,123.185,alpha_vantage,EUR/KES
2017-09-25,EUR,KES,121.896,alpha_vantage,EUR/KES
2017-09-26,EUR,KES,121.657,alpha_vantage,EUR/KES
2017-09-27,EUR,KES,121.273,alpha_vantage,EUR/KES
2017-09-28,EUR,KES,121.179,alpha_vantage,EUR/KES
2017-09-29,EUR,KES,121.862,alpha_vantage,EUR/KES
2017-10-02,EUR,KES,121.02,alpha_vantage,EUR/KES
2017-10-03,EUR,KES,121.08,alpha_vantage,EUR/KES
2017-10-04,EUR,KES,121.244,alpha_vantage,EUR/KES
2017-10-05,EUR,KES,120.725,alpha_vantage,EUR/KES
2017-10-06,EUR,KES,120.973,alpha_vantage,EUR/KES
2017-10-09,EUR,KES,121.046,alpha_vantage,EUR/KES
2017-10-10,EUR,KES,121.754,alpha_vantage,EUR/KES
2017-10-11,EUR,KES,122.419,alpha_vantage,EUR/KES
2017-10-12,EUR,KES,122.144,alpha_vantage,EUR/KES
2017-10-13,EUR,KES,121.987,alpha_vantage,EUR/KES
2017-10-16,EUR,KES,121.7,alpha_vantage,EUR/KES
2017-10-17,EUR,KES,121.43,alpha_vantage,EUR/KES
2017-10-18,EUR,KES,121.699,alpha_vantage,EUR/KES
2017-10-19,EUR,KES,122.259,alpha_vantage,EUR/KES
2017-10-20,EUR,KES,121.844,alpha_vantage,EUR/KES
2017-10-23,EUR,KES,121.712,alpha_vantage,EUR/KES
2017-10-24,EUR,KES,121.996,alpha_vantage,EUR/KES
2017-10-25,EUR,KES,122.499,alpha_vantage,EUR/KES
2017-10-26,EUR,KES,120.737,alpha_vantage,EUR/KES
2017-10-27,EUR,KES,120.373,alpha_vantage,EUR/KES
2017-10-30,EUR,KES,120.733,alpha_vantage,EUR/KES
2017-10-31,EUR,KES,120.918,alpha_vantage,EUR/KES
2017-11-01,EUR,KES,120.407,alpha_vantage,EUR/KES
2017-11-02,EUR,KES,120.833,alpha_vantage,EUR/KES
2017-11-03,EUR,KES,120.241,alpha_vantage,EUR/KES
2017-11-06,EUR,KES,120.182,alpha_vantage,EUR/KES
2017-11-07,EUR,KES,120.002,alpha_vantage,EUR/KES
2017-11-08,EUR,KES,119.892,alpha_vantage,EUR/KES
2017-11-09,EUR,KES,120.481,alpha_vantage,EUR/KES
2017-11-10,EUR,KES,120.773,alpha_vantage,EUR/KES
2017-11-13,EUR,KES,120.852,alpha_vantage,EUR/KES
2017-11-14,EUR,KES,122.219,alpha_vantage,EUR/KES
2017-11-15,EUR,KES,122.004,alpha_vantage,EUR/KES
2017-11-16,EUR,KES,122.05,alpha_vantage,EUR/KES
2017-11-17,EUR,KES,122.137,alpha_vantage,EUR/KES
2017-11-20,EUR,KES,121.361,alpha_vantage,EUR/KES
2017-11-21,EUR,KES,121.664,alpha_vantage,EUR/KES
2017-11-22,EUR,KES,122.128,alpha_vantage,EUR/KES
2017-11-23,EUR,KES,122.264,alpha_vantage,EUR/KES
2017-11-24,EUR,KES,123.16,alpha_vantage,EUR/KES
2017-11-27,EUR,KES,122.889,alpha_vantage,EUR/KES
2017-11-28,EUR,KES,122.364,alpha_vantage,EUR/KES
2017-11-29,EUR,KES,122.245,alpha_vantage,EUR/KES
2017-11-30,EUR,KES,122.382,alpha_vantage,EUR/KES
2017-12-01,EUR,KES,122.424,alpha_vantage,EUR/KES
2017-12-04,EUR,KES,122.336,alpha_vantage,EUR/KES
2017-12-05,EUR,KES,121.79,alpha_vantage,EUR/KES
2017-12-06,EUR,KES,121.323,alpha_vantage,EUR/KES
2017-12-07,EUR,KES,121.041,alpha_vantage,EUR/KES
2017-12-08,EUR,KES,121.353,alpha_vantage,EUR/KES
2017-12-11,EUR,KES,121.197,alpha_vantage,EUR/KES
2017-12-12,EUR,KES,120.893,alpha_vantage,EUR/KES
2017-12-13,EUR,KES,121.889,alpha_vantage,EUR/KES
2017-12-14,EUR,KES,121.527,alpha_vantage,EUR/KES
2017-12-15,EUR,KES,121.125,alpha_vantage,EUR/KES
2017-12-18,EUR,KES,121.354,alpha_vantage,EUR/KES
2017-12-19,EUR,KES,121.948,alpha_vantage,EUR/KES
2017-12-20,EUR,KES,122.29,alpha_vantage,EUR/KES
2017-12-21,EUR,KES,122.158,alpha_vantage,EUR/KES
2017-12-22,EUR,KES,122.053,alpha_vantage,EUR/KES
2017-12-25,EUR,KES,122.181,alpha_vantage,EUR/KES
2017-12-26,EUR,KES,122.033,alpha_vantage,EUR/KES
2017-12-27,EUR,KES,122.773,alpha_vantage,EUR/KES
2017-12-28,EUR,KES,123.186,alpha_vantage,EUR/KES
2017-12-29,EUR,KES,123.677,alpha_vantage,EUR/KES
2018-01-01,EUR,KES,123.86,alpha_vantage,EUR/KES
2018-01-02,EUR,KES,124.42,alpha_vantage,EUR/KES
2018-01-03,EUR,KES,124.203,alpha_vantage,EUR/KES
2018-01-04,EUR,KES,124.672,alpha_vantage,EUR/KES
2018-01-05,EUR,KES,124.127,alpha_vantage,EUR/KES
2018-01-08,EUR,KES,123.388,alpha_vantage,EUR/KES
2018-01-09,EUR,KES,123.068,alpha_vantage,EUR/KES
2018-01-10,EUR,KES,123.067,alpha_vantage,EUR/KES
2018-01-11,EUR,KES,123.915,alpha_vantage,EUR/KES
2018-01-12,EUR,KES,125.608,alpha_vantage,EUR/KES
2018-01-15,EUR,KES,126.208,alpha_vantage,EUR/KES
2018-01-16,EUR,KES,126.17,alpha_vantage,EUR/KES
2018-01-17,EUR,KES,125.103,alpha_vantage,EUR/KES
2018-01-18,EUR,KES,125.839,alpha_vantage,EUR/KES
2018-01-19,EUR,KES,125.513,alpha_vantage,EUR/KES
2018-01-22,EUR,KES,125.78,alpha_vantage,EUR/KES
2018-01-23,EUR,KES,125.861,alpha_vantage,EUR/KES
2018-01-24,EUR,KES,126.748,alpha_vantage,EUR/KES
2018-01-25,EUR,KES,126.601,alpha_vantage,EUR/KES
2018-01-26,EUR,KES,126.975,alpha_vantage,EUR/KES
2018-01-29,EUR,KES,126.663,alpha_vantage,EUR/KES
2018-01-30,EUR,KES,126.883,alpha_vantage,EUR/KES
2018-01-31,EUR,KES,126.602,alpha_vantage,EUR/KES
2018-02-01,EUR,KES,127.28,alpha_vantage,EUR/KES
